id	SPE_0xA_AR01	SPE_0xA_AR02	SPE_0xA_AR03	SPE_0xA_AR04	SPE_0xA_AR05	SPE_0xA_AR06	SPE_0xA_AR07	SPE_0xA_AR08	SPE_0xA_AR09	SPE_0xA_AR10
S3_H_T2657	39	21	10	12	20	9	9	9	9	7
S3_H_T2658	55	78	65	84	68	35	23	12	23	4
S3_H_T2659	15	6	19	13	21	10	13	17	15	29
S3_H_T266	16	23	9	7	15	10	6	4	4	0
S3_H_T2660	27	28	25	9	15	9	8	8	10	6
S3_H_T2661	36	12	11	10	9	1	3	13	12	2
S3_H_T2662	24	10	7	7	11	5	11	7	9	2
S3_H_T2663	58	32	46	35	60	18	18	37	48	26
S3_H_T2664	23	8	8	11	11	3	5	18	21	3
S3_H_T2665	13	5	6	5	3	3	4	3	2	0
S3_H_T2666	99	71	45	46	27	19	20	16	27	22
S3_H_T2667	88	76	109	96	145	33	47	97	138	49
S3_H_T2668	19	25	20	14	6	10	5	3	5	4
S3_H_T2669	26	28	13	13	13	8	4	0	5	4
S3_H_T267	10	6	7	6	8	3	1	3	3	0
S3_H_T2670	33	30	16	20	10	9	12	10	14	6
S3_H_T2671	168	79	104	102	161	43	66	214	278	130
S3_H_T2672	237	222	150	126	112	90	75	50	42	14
S3_H_T2673	15	14	10	11	19	6	14	9	12	4
S3_H_T2674	17	25	25	16	17	6	4	11	15	8
S3_H_T2675	237	180	114	102	89	68	51	61	64	41
S3_H_T2676	43	47	16	13	23	19	13	15	18	4
S3_H_T2677	176	169	112	121	124	75	91	82	110	43
S3_H_T2678	219	206	146	157	156	111	108	81	59	25
S3_H_T2679	27	30	30	18	12	7	10	2	11	0
S3_H_T268	88	82	74	79	99	28	48	115	154	60
S3_H_T2680	13	17	6	11	21	3	11	10	21	4
S3_H_T2681	12	16	19	16	19	14	10	6	14	1
S3_H_T2682	1	1	4	1	1	1	0	4	3	0
S3_H_T2683	119	88	58	59	67	40	46	26	40	19
S3_H_T2684	1	0	2	2	2	0	0	0	0	0
S3_H_T2685	333	214	141	109	105	45	55	50	44	31
S3_H_T2686	16	20	15	28	24	9	16	22	26	13
S3_H_T2687	16	5	17	18	20	5	2	27	39	22
S3_H_T2688	19	16	12	9	3	5	7	0	1	0
S3_H_T2689	120	99	68	63	54	36	28	29	30	7
S3_H_T269	61	32	24	29	23	27	16	19	25	9
S3_H_T2690	59	57	51	53	51	34	41	23	24	20
S3_H_T2691	3	2	3	3	3	2	0	0	3	0
S3_H_T2692	4	1	5	2	4	2	0	0	1	2
S3_H_T2693	10	3	6	3	6	2	1	4	8	5
S3_H_T2694	47	35	31	16	27	32	48	60	46	22
S3_H_T2695	9	11	10	11	13	4	9	8	7	3
S3_H_T2696	103	83	71	77	87	71	94	61	74	14
S3_H_T2697	0	0	0	0	0	0	1	1	1	0
S3_H_T2698	10	6	6	5	6	3	2	1	2	1
S3_H_T2699	24	32	17	13	7	9	8	4	2	3
S3_H_T27	27	24	20	28	19	11	7	21	16	4
S3_H_T270	20	20	18	12	10	8	6	11	15	10
S3_H_T2700	91	68	48	59	43	20	22	26	18	8
S3_H_T2701	87	64	47	45	62	35	39	41	51	9
S3_H_T2702	56	52	32	34	28	26	11	13	29	9
S3_H_T2703	39	19	9	14	12	6	10	10	7	7
S3_H_T2704	55	38	30	32	17	11	7	4	9	2
S3_H_T2705	0	0	0	0	0	0	0	0	0	0
S3_H_T2706	79	65	22	39	34	30	29	38	44	14
S3_H_T2707	37	27	19	14	21	12	11	11	8	6
S3_H_T2708	108	72	31	33	29	13	17	9	7	7
S3_H_T2709	9	5	8	6	7	4	1	4	4	3
S3_H_T271	87	46	45	41	59	12	10	63	88	24
S3_H_T2710	17	35	12	14	19	6	2	8	1	2
S3_H_T2711	40	31	16	22	23	15	19	21	25	6
S3_H_T2712	3	6	1	2	1	1	1	1	0	1
S3_H_T2713	35	40	26	11	13	6	7	3	7	4
S3_H_T2714	77	71	29	32	24	15	14	13	6	11
S3_H_T2715	19	19	12	21	12	12	7	15	22	7
S3_H_T2716	25	22	13	12	7	4	8	2	1	0
S3_H_T2717	209	176	111	122	81	67	47	50	51	28
S3_H_T2718	111	122	82	101	86	58	64	71	89	23
S3_H_T2719	19	17	17	15	26	6	7	36	41	21
S3_H_T272	26	24	30	41	34	28	29	28	49	21
S3_H_T2720	144	131	78	74	77	54	41	28	33	20
S3_H_T2721	39	22	17	32	36	9	23	28	40	14
S3_H_T2722	18	20	13	9	11	7	5	5	2	0
S3_H_T2723	60	34	32	29	30	12	23	22	37	19
S3_H_T2724	71	62	54	47	50	20	17	20	39	11
S3_H_T2725	0	0	0	0	0	0	0	0	0	0
S3_H_T2726	112	84	45	35	38	25	26	11	16	4
S3_H_T2727	97	74	76	64	87	57	57	57	73	42
S3_H_T2728	28	25	8	12	15	7	12	4	4	4
S3_H_T2729	88	78	48	44	53	47	62	56	51	32
S3_H_T273	55	60	31	26	32	15	11	2	10	6
S3_H_T2730	18	28	19	10	10	5	4	6	0	1
S3_H_T2731	19	8	8	8	6	2	2	4	3	0
S3_H_T2732	52	42	41	35	45	27	33	43	62	26
S3_H_T2733	14	22	5	2	12	3	3	1	1	0
S3_H_T2734	69	28	50	37	58	6	5	55	81	29
S3_H_T2735	16	16	18	11	15	11	12	8	11	5
S3_H_T2736	36	26	13	17	11	5	6	4	6	2
S3_H_T2737	70	51	35	29	24	16	24	19	28	7
S3_H_T2738	36	31	31	25	26	15	12	15	9	0
S3_H_T2739	110	114	68	61	37	29	19	14	22	9
S3_H_T274	211	179	118	97	81	37	30	17	25	10
S3_H_T2740	178	168	113	111	118	94	125	143	158	74
S3_H_T2741	58	48	34	25	29	28	22	18	22	9
S3_H_T2742	4	1	4	1	1	1	1	1	2	0
S3_H_T2743	1	1	1	0	1	5	2	0	0	0
S3_H_T2744	205	262	255	248	271	188	215	350	417	209
S3_H_T2745	3	2	2	1	1	1	0	0	0	0
S3_H_T2746	1	3	3	4	2	2	1	5	10	2
S3_H_T2747	36	34	21	24	25	10	11	14	12	1
S3_H_T2748	64	60	31	31	33	32	35	39	27	16
S3_H_T2749	6	5	1	6	2	2	0	1	0	1
S3_H_T275	167	156	147	130	140	68	75	88	108	54
S3_H_T2750	10	6	10	9	7	5	5	3	2	4
S3_H_T2751	67	58	20	42	32	25	15	15	22	13
S3_H_T2752	49	51	31	26	36	13	33	17	12	10
S3_H_T2753	18	14	10	10	7	5	6	3	5	7
S3_H_T2754	383	312	283	297	343	189	248	384	482	238
S3_H_T2755	6	6	5	7	3	6	3	8	11	2
S3_H_T2756	30	32	21	17	6	5	5	3	1	2
S3_H_T2757	30	29	21	12	13	11	5	5	4	1
S3_H_T2758	103	77	54	53	50	10	13	9	14	11
S3_H_T2759	392	291	226	246	259	160	144	145	105	33
S3_H_T276	344	309	195	231	260	241	301	287	348	209
S3_H_T2760	153	108	119	97	147	61	88	120	118	32
S3_H_T2761	56	98	54	65	55	45	42	40	52	18
S3_H_T2762	20	19	19	15	23	13	9	19	22	22
S3_H_T2763	6	9	9	12	9	5	2	5	13	2
S3_H_T2764	258	298	196	199	180	75	49	27	40	13
S3_H_T2765	20	19	17	9	9	9	15	7	9	4
S3_H_T2766	12	7	11	10	8	9	6	5	6	5
S3_H_T2767	35	34	26	27	23	12	9	6	15	4
S3_H_T2768	14	21	14	9	12	4	5	1	3	0
S3_H_T2769	4	1	2	3	3	0	4	3	2	1
S3_H_T277	67	60	41	46	36	28	19	20	24	7
S3_H_T2770	43	47	21	18	18	10	10	9	10	3
S3_H_T2771	39	16	18	25	20	10	17	11	14	5
S3_H_T2772	6	7	6	3	7	1	4	3	6	3
S3_H_T2773	77	47	37	23	28	19	21	17	17	6
S3_H_T2774	46	40	23	21	15	6	5	4	6	3
S3_H_T2775	1	0	0	2	0	0	0	0	0	0
S3_H_T2776	11	5	9	9	4	4	1	8	6	2
S3_H_T2777	5	10	3	0	2	1	1	1	0	0
S3_H_T2778	21	20	19	12	21	6	17	26	32	23
S3_H_T2779	36	38	44	28	37	16	27	42	40	13
S3_H_T278	2	0	4	2	2	1	1	0	0	2
S3_H_T2780	5	7	3	9	9	7	6	6	3	1
S3_H_T2781	3	7	7	2	5	3	2	6	2	1
S3_H_T2782	3	2	1	1	0	0	1	1	4	1
S3_H_T2783	5	3	2	1	1	2	4	2	1	0
S3_H_T2784	39	31	34	30	38	20	20	40	43	13
S3_H_T2785	92	110	77	66	69	42	46	29	37	14
S3_H_T2786	145	79	42	41	46	21	13	28	46	20
S3_H_T2787	31	16	20	14	18	7	6	3	2	1
S3_H_T2788	159	99	115	116	157	40	70	252	263	129
S3_H_T2789	11	17	13	16	21	4	9	5	6	0
S3_H_T279	290	258	196	180	188	144	154	157	203	96
S3_H_T2790	185	135	57	65	71	46	52	42	35	24
S3_H_T2791	182	105	73	83	95	35	39	37	38	8
S3_H_T2792	40	51	38	46	39	31	31	37	38	19
S3_H_T2793	84	93	86	71	120	29	42	63	94	37
S3_H_T2794	9	9	9	9	11	10	12	4	6	2
S3_H_T2795	18	13	17	13	25	8	8	11	19	3
S3_H_T2796	36	15	24	22	20	0	6	16	18	6
S3_H_T2797	55	66	89	58	70	17	14	18	13	5
S3_H_T2798	186	118	104	87	94	66	50	46	38	22
S3_H_T2799	57	56	45	38	45	42	50	42	44	30
S3_H_T28	25	19	26	28	24	8	11	7	7	2
S3_H_T280	4	0	2	1	6	2	4	0	1	5
S3_H_T2800	88	88	75	64	96	54	71	74	74	41
S3_H_T2801	46	60	60	47	43	17	19	25	24	13
S3_H_T2802	50	31	29	27	43	22	30	30	57	26
S3_H_T2803	147	177	156	156	173	78	99	152	153	61
S3_H_T2804	55	32	23	15	17	8	8	3	5	2
S3_H_T2805	12	11	4	3	4	6	7	7	6	1
S3_H_T2806	7	13	4	6	6	3	4	6	6	2
S3_H_T2807	53	48	16	14	16	11	7	8	10	3
S3_H_T2808	148	96	82	68	105	76	111	131	188	98
S3_H_T2809	199	130	117	115	140	75	113	164	204	110
S3_H_T281	72	36	41	38	65	15	16	62	61	13
S3_H_T2810	49	42	41	46	62	22	21	79	98	18
S3_H_T2811	8	7	3	5	2	2	2	2	8	1
S3_H_T2812	64	54	40	42	54	21	15	38	42	17
S3_H_T2813	26	38	23	19	21	15	29	17	21	7
S3_H_T2814	1	0	0	0	0	0	0	0	0	0
S3_H_T2815	106	72	46	44	41	47	41	36	44	23
S3_H_T2816	14	16	8	7	10	5	6	13	6	0
S3_H_T2817	93	66	30	21	20	15	18	11	16	1
S3_H_T2818	80	95	53	64	66	27	12	27	22	4
S3_H_T2819	1	2	1	0	1	0	0	1	0	0
S3_H_T282	2	0	3	1	1	1	0	1	0	0
S3_H_T2820	1	0	2	2	1	0	1	1	2	2
S3_H_T2821	27	23	14	15	17	17	27	28	30	8
S3_H_T2822	56	49	50	45	57	29	40	68	74	26
S3_H_T2823	227	223	161	190	220	85	61	100	108	35
S3_H_T2824	172	87	81	102	122	55	88	143	203	123
S3_H_T2825	48	29	28	35	39	11	24	35	40	5
S3_H_T2826	0	0	0	1	0	1	0	0	0	0
S3_H_T2827	44	26	21	22	16	16	7	8	10	5
S3_H_T2828	102	59	75	69	78	55	46	111	121	50
S3_H_T2829	31	18	19	22	33	12	14	53	51	46
S3_H_T283	54	45	26	26	22	13	10	13	19	15
S3_H_T2830	230	111	143	117	144	62	79	241	319	183
S3_H_T2831	52	52	42	43	49	18	8	5	10	1
S3_H_T2832	53	24	28	23	20	24	11	8	12	2
S3_H_T2833	2	0	1	1	1	0	0	0	0	0
S3_H_T2834	38	14	21	13	20	11	5	13	15	3
S3_H_T2835	28	48	25	27	35	13	30	17	17	2
S3_H_T2836	3	0	1	4	2	0	0	0	3	1
S3_H_T2837	29	31	18	19	22	28	25	35	35	24
S3_H_T2838	23	48	25	25	17	16	10	5	10	9
S3_H_T2839	2	2	4	0	1	0	0	1	1	0
S3_H_T284	71	63	45	42	41	25	15	13	10	3
S3_H_T2840	0	0	1	0	1	0	0	1	1	1
S3_H_T2841	2	2	0	5	1	2	1	2	4	4
S3_H_T2842	23	12	12	16	12	11	6	4	7	7
S3_H_T2843	54	22	23	30	17	15	15	21	24	5
S3_H_T2844	20	6	12	10	11	6	6	9	8	5
S3_H_T2845	3	8	1	2	4	1	3	0	0	2
S3_H_T2846	6	5	6	4	4	5	2	1	3	2
S3_H_T2847	112	89	69	76	86	36	52	52	87	36
S3_H_T2848	5	2	2	1	1	0	0	0	1	0
S3_H_T2849	54	59	33	30	28	14	12	7	6	8
S3_H_T285	112	117	67	52	55	37	38	43	42	17
S3_H_T2850	6	15	12	17	14	4	1	4	1	2
S3_H_T2851	16	9	15	11	13	7	7	17	23	3
S3_H_T2852	152	93	72	72	66	39	55	84	88	40
S3_H_T2853	39	12	13	12	8	1	0	1	1	1
S3_H_T2854	141	146	73	57	64	32	31	31	23	21
S3_H_T2855	131	125	105	95	84	34	31	34	41	27
S3_H_T2856	42	25	48	34	55	20	18	46	27	4
S3_H_T2857	24	12	11	6	12	4	3	6	5	1
S3_H_T2858	44	59	38	34	16	18	17	15	8	7
S3_H_T2859	1	0	0	0	0	0	0	0	0	0
S3_H_T286	140	116	101	94	122	64	82	130	165	53
S3_H_T2860	58	55	53	48	45	30	27	18	12	4
S3_H_T2861	63	67	31	39	34	27	22	15	3	4
S3_H_T2862	13	12	4	8	2	1	2	2	3	3
S3_H_T2863	65	32	54	46	61	21	17	77	109	65
S3_H_T2864	108	114	84	73	61	27	29	27	32	19
S3_H_T2865	44	46	25	25	21	15	7	8	8	5
S3_H_T2866	0	0	0	0	0	0	0	0	0	0
S3_H_T2867	7	15	8	9	7	7	6	5	7	2
S3_H_T2868	64	53	47	46	53	29	20	40	49	29
S3_H_T2869	17	3	11	5	9	1	0	4	2	0
S3_H_T287	22	17	16	13	17	9	10	17	10	5
S3_H_T2870	57	47	20	18	22	10	17	15	8	6
S3_H_T2871	12	10	10	5	9	3	4	6	3	5
S3_H_T2872	323	222	123	117	105	73	61	53	62	34
S3_H_T2873	0	0	0	0	0	0	0	0	0	0
S3_H_T2874	25	13	18	25	12	13	12	24	36	17
S3_H_T2875	101	80	79	69	62	21	36	24	21	4
S3_H_T2876	95	84	38	40	31	21	12	13	18	9
S3_H_T2877	121	91	99	78	89	63	65	70	91	35
S3_H_T2878	55	43	22	32	26	28	28	28	36	15
S3_H_T2879	33	28	14	17	7	14	12	5	7	3
S3_H_T288	29	24	15	20	20	12	25	12	21	6
S3_H_T2880	151	127	114	114	120	67	65	92	93	44
S3_H_T2881	41	35	21	30	24	7	16	8	7	2
S3_H_T2882	110	114	108	109	106	67	62	94	99	37
S3_H_T2883	497	389	198	188	174	146	86	54	79	49
S3_H_T2884	46	34	19	19	22	21	9	16	24	12
S3_H_T2885	54	45	45	57	50	40	39	30	49	28
S3_H_T2886	140	139	101	78	82	74	52	60	51	32
S3_H_T2887	5	3	3	6	6	0	2	0	2	0
S3_H_T2888	13	13	6	3	4	1	1	1	4	2
S3_H_T2889	115	104	59	53	43	32	27	7	12	6
S3_H_T289	25	11	15	13	7	3	3	3	4	0
S3_H_T2890	145	109	36	49	43	23	36	14	16	9
S3_H_T2891	23	17	10	15	11	6	3	2	3	0
S3_H_T2892	96	80	49	55	49	37	40	25	21	12
S3_H_T2893	25	28	23	24	21	15	15	21	19	2
S3_H_T2894	25	16	7	13	11	11	5	5	2	0
S3_H_T2895	37	33	18	15	18	2	7	5	4	4
S3_H_T2896	17	6	13	6	7	2	2	4	4	3
S3_H_T2897	40	39	15	21	26	14	15	15	18	12
S3_H_T2898	41	54	36	29	34	11	7	9	11	4
S3_H_T2899	14	26	13	8	8	4	4	6	2	2
S3_H_T29	15	3	7	9	9	2	1	4	2	0
S3_H_T290	26	24	24	20	17	4	2	5	5	2
S3_H_T2900	51	36	31	29	33	18	24	26	31	7
S3_H_T2901	3	1	1	1	0	0	1	0	0	0
S3_H_T2902	27	22	7	11	12	3	5	5	1	2
S3_H_T2903	34	27	12	15	15	7	7	5	5	3
S3_H_T2904	22	13	19	24	22	8	3	12	19	6
S3_H_T2905	142	132	76	57	71	37	44	32	30	15
S3_H_T2906	38	39	27	28	52	8	8	8	5	7
S3_H_T2907	13	13	10	12	10	5	4	6	5	1
S3_H_T2908	8	13	7	13	6	5	9	8	10	2
S3_H_T2909	3	0	0	0	0	0	0	0	0	0
S3_H_T291	34	22	23	16	34	6	19	19	20	19
S3_H_T2910	533	257	261	233	321	106	93	252	373	188
S3_H_T2911	29	24	29	17	25	13	11	22	23	11
S3_H_T2912	10	10	7	12	11	3	0	2	1	3
S3_H_T2913	151	118	121	107	125	65	81	139	199	54
S3_H_T2914	49	59	42	32	33	20	30	12	16	8
S3_H_T2915	228	128	150	110	235	59	63	283	337	181
S3_H_T2916	102	108	95	112	118	77	89	180	217	131
S3_H_T2917	21	21	18	10	26	16	16	17	17	9
S3_H_T2918	324	298	196	150	115	82	53	48	52	42
S3_H_T2919	133	61	45	38	65	10	7	50	56	21
S3_H_T292	105	89	112	94	131	47	56	139	150	32
S3_H_T2920	23	19	10	12	15	5	4	12	12	6
S3_H_T2921	57	43	16	20	12	4	5	2	4	2
S3_H_T2922	131	131	84	103	132	73	82	140	171	68
S3_H_T2923	4	3	2	2	3	5	1	0	1	0
S3_H_T2924	188	151	89	87	71	42	28	23	18	10
S3_H_T2925	46	37	34	18	22	9	24	21	28	14
S3_H_T2926	4	7	5	1	1	0	3	1	1	0
S3_H_T2927	23	15	8	14	8	6	5	4	4	6
S3_H_T2928	25	34	22	26	18	10	34	19	29	17
S3_H_T2929	68	56	57	53	60	32	16	48	20	8
S3_H_T293	150	144	103	116	155	86	76	95	99	26
S3_H_T2930	7	6	6	5	2	0	0	2	2	2
S3_H_T2931	10	20	7	11	10	2	13	5	2	3
S3_H_T2932	82	89	68	75	92	58	73	123	111	57
S3_H_T2933	122	107	92	97	103	73	92	68	93	43
S3_H_T2934	3	1	1	2	0	1	0	1	0	0
S3_H_T2935	39	28	23	13	22	9	9	7	8	3
S3_H_T2936	85	66	47	48	45	22	13	12	14	6
S3_H_T2937	6	10	7	5	4	4	5	4	9	1
S3_H_T2938	18	15	7	7	6	6	6	5	7	2
S3_H_T2939	2	1	3	2	6	5	6	4	1	4
S3_H_T294	222	131	141	139	172	61	36	51	33	17
S3_H_T2940	224	148	123	123	169	101	99	234	270	130
S3_H_T2941	62	47	41	25	29	15	12	7	13	7
S3_H_T2942	135	121	107	78	62	42	34	41	31	17
S3_H_T2943	0	1	0	0	0	1	0	0	0	0
S3_H_T2944	83	75	62	46	46	33	30	34	38	12
S3_H_T2945	25	20	17	15	13	4	4	14	5	4
S3_H_T2946	24	4	16	11	24	4	8	18	20	10
S3_H_T2947	21	13	5	16	13	2	4	1	9	1
S3_H_T2948	20	20	15	20	18	5	6	5	7	1
S3_H_T2949	0	0	0	0	0	0	0	0	0	0
S3_H_T295	73	53	49	54	67	24	24	63	74	38
S3_H_T2950	0	0	1	0	2	0	0	0	2	0
S3_H_T2951	4	7	2	3	0	4	4	1	0	0
S3_H_T2952	199	213	130	111	108	79	102	80	96	55
S3_H_T2953	0	0	0	0	0	0	0	0	0	0
S3_H_T2954	86	101	97	62	76	30	23	32	25	9
S3_H_T2955	10	9	7	7	8	2	4	6	9	5
S3_H_T2956	20	12	8	13	19	6	8	9	10	3
S3_H_T2957	296	182	106	102	88	32	38	36	48	29
S3_H_T2958	173	152	116	70	71	36	44	36	28	18
S3_H_T2959	219	169	99	91	70	39	46	26	46	14
S3_H_T296	332	305	230	228	242	206	260	227	272	94
S3_H_T2960	415	367	187	185	172	86	97	61	79	30
S3_H_T2961	83	72	32	30	34	39	35	22	28	11
S3_H_T2962	26	27	10	11	15	6	4	4	7	4
S3_H_T2963	62	63	38	38	38	32	27	33	26	14
S3_H_T2964	2	3	3	3	6	3	1	8	7	1
S3_H_T2965	53	68	30	18	29	18	17	17	22	9
S3_H_T2966	103	61	37	32	30	17	17	11	15	9
S3_H_T2967	21	23	13	17	9	14	11	3	9	2
S3_H_T2968	115	151	115	115	150	87	97	156	161	48
S3_H_T2969	53	32	13	23	13	8	15	11	5	2
S3_H_T297	29	21	8	11	5	1	0	3	3	3
S3_H_T2970	85	18	40	36	85	6	1	78	122	28
S3_H_T2971	20	19	9	9	13	2	5	2	8	4
S3_H_T2972	12	10	7	5	7	9	12	1	2	2
S3_H_T2973	32	17	15	17	32	4	10	20	15	2
S3_H_T2974	16	15	8	13	19	5	4	11	9	4
S3_H_T2975	102	56	51	40	44	12	20	32	29	14
S3_H_T2976	6	7	4	3	8	8	10	10	10	3
S3_H_T2977	26	13	20	16	8	5	4	5	6	2
S3_H_T2978	46	27	7	11	12	4	1	1	1	2
S3_H_T2979	316	232	180	180	182	124	137	184	227	132
S3_H_T298	13	11	8	7	6	2	3	1	6	1
S3_H_T2980	6	5	3	4	3	2	5	6	8	1
S3_H_T2981	85	80	52	51	65	53	58	44	73	35
S3_H_T2982	3	0	1	1	0	0	0	1	0	0
S3_H_T2983	71	75	79	62	60	21	17	21	33	11
S3_H_T2984	5	2	1	2	2	1	2	4	5	2
S3_H_T2985	88	85	47	69	66	42	34	40	42	14
S3_H_T2986	410	499	392	398	430	349	394	369	279	90
S3_H_T2987	1	0	1	2	2	1	0	1	1	0
S3_H_T2988	106	168	99	98	80	60	64	37	54	25
S3_H_T2989	0	0	0	0	0	0	0	1	1	0
S3_H_T299	16	9	13	13	19	9	15	18	18	11
S3_H_T2990	129	85	39	40	40	29	23	14	19	3
S3_H_T2991	1	1	2	0	0	1	0	0	0	0
S3_H_T2992	18	13	11	9	13	6	8	6	5	7
S3_H_T2993	7	3	5	8	1	3	2	0	3	0
S3_H_T2994	119	128	123	111	107	57	53	37	41	10
S3_H_T2995	17	19	10	10	16	5	9	11	10	7
S3_H_T2996	354	174	156	158	155	32	36	116	158	59
S3_H_T2997	92	34	65	62	91	21	22	95	159	40
S3_H_T2998	9	13	12	5	8	7	2	4	1	2
S3_H_T2999	65	46	37	28	29	17	17	24	23	6
S3_H_T3	854	800	633	637	749	522	583	675	707	248
S3_H_T30	128	87	87	93	104	15	24	17	17	7
S3_H_T300	360	267	289	280	357	227	284	527	620	173
S3_H_T3000	26	13	8	12	16	10	13	26	19	9
S3_H_T3001	79	64	38	24	33	15	20	12	6	2
S3_H_T3002	63	54	32	27	25	26	28	22	30	12
S3_H_T3003	4	7	12	5	6	2	4	6	1	3
S3_H_T3004	114	95	54	51	68	49	53	53	62	41
S3_H_T3005	4	0	1	1	2	0	0	0	1	0
S3_H_T3006	16	11	10	9	11	7	7	13	5	4
S3_H_T3007	110	133	112	132	138	105	127	139	153	50
S3_H_T3008	17	3	11	13	15	0	4	19	21	2
S3_H_T3009	0	0	0	0	0	0	0	0	0	0
S3_H_T301	33	12	18	15	33	6	4	33	26	5
S3_H_T3010	112	85	70	46	45	39	39	20	29	11
S3_H_T3011	5	7	8	9	4	2	2	1	7	2
S3_H_T3012	33	15	11	12	16	11	12	15	16	7
S3_H_T3013	93	68	59	46	44	27	22	38	45	26
S3_H_T3014	87	59	65	71	100	38	47	171	162	32
S3_H_T3015	15	8	9	1	6	8	9	8	8	1
S3_H_T3016	80	65	30	23	25	20	9	7	11	9
S3_H_T3017	139	140	94	77	53	33	23	19	17	16
S3_H_T3018	27	18	18	18	19	14	19	19	17	9
S3_H_T3019	6	7	4	1	1	2	0	1	1	0
S3_H_T302	20	12	8	13	16	8	9	38	45	29
S3_H_T3020	124	95	52	43	40	35	21	14	15	8
S3_H_T3021	58	31	30	31	41	10	19	33	32	15
S3_H_T3022	12	6	3	3	6	5	2	2	7	3
S3_H_T3023	51	37	26	28	41	18	22	51	64	31
S3_H_T3024	71	36	47	52	46	13	16	68	103	52
S3_H_T3025	394	371	217	234	239	176	180	185	275	158
S3_H_T3026	11	4	3	4	1	1	1	0	1	2
S3_H_T3027	2	3	0	2	2	0	1	0	0	0
S3_H_T3028	14	15	7	14	12	7	2	5	6	1
S3_H_T3029	62	37	31	32	34	27	21	14	9	11
S3_H_T303	51	28	20	25	40	17	11	17	9	5
S3_H_T3030	177	129	115	131	149	56	29	41	29	9
S3_H_T3031	25	15	14	12	18	10	12	10	10	12
S3_H_T3032	129	97	58	58	66	44	46	30	47	26
S3_H_T3033	2	4	6	3	5	0	2	3	8	3
S3_H_T3034	10	7	4	8	8	4	3	0	0	0
S3_H_T3035	2	3	2	3	1	3	4	1	0	1
S3_H_T3036	131	99	115	118	125	57	61	92	115	23
S3_H_T3037	25	25	21	16	20	9	16	17	21	16
S3_H_T3038	46	26	27	28	50	8	8	45	50	26
S3_H_T3039	75	71	53	65	62	16	12	8	13	2
S3_H_T304	9	11	9	9	11	8	7	7	12	4
S3_H_T3040	118	131	92	105	114	70	85	122	134	64
S3_H_T3041	19	14	13	7	7	0	4	4	3	0
S3_H_T3042	31	22	18	26	33	18	15	21	30	15
S3_H_T3043	64	36	34	36	31	15	10	13	5	5
S3_H_T3044	24	16	6	10	4	3	3	2	5	0
S3_H_T3045	748	515	457	447	481	145	103	106	110	38
S3_H_T3046	129	90	87	72	51	50	45	43	60	33
S3_H_T3047	207	257	144	189	133	63	45	20	21	12
S3_H_T3048	190	170	173	157	173	51	33	52	30	10
S3_H_T3049	22	13	17	17	23	14	17	19	19	7
S3_H_T305	31	31	24	19	25	15	7	5	7	2
S3_H_T3050	5	6	5	3	8	1	2	1	1	2
S3_H_T3051	18	11	18	17	13	4	1	12	10	3
S3_H_T3052	5	16	6	7	11	3	3	6	4	1
S3_H_T3053	143	92	48	55	56	38	50	32	39	8
S3_H_T3054	0	0	0	0	0	0	0	0	0	0
S3_H_T3055	0	0	0	0	0	0	0	0	0	0
S3_H_T3056	122	94	88	76	98	40	55	108	139	37
S3_H_T3057	5	3	0	4	7	0	3	1	4	0
S3_H_T3058	50	57	33	26	27	19	18	25	15	7
S3_H_T3059	42	46	27	37	30	36	29	41	28	9
S3_H_T306	52	45	55	40	62	18	16	31	31	7
S3_H_T3060	48	35	63	43	49	30	27	55	67	47
S3_H_T3061	16	21	18	22	25	9	6	24	27	5
S3_H_T3062	191	149	101	77	77	58	41	36	35	20
S3_H_T3063	25	19	17	12	14	12	3	3	7	6
S3_H_T3064	30	16	22	22	36	9	9	31	46	12
S3_H_T3065	310	229	163	169	123	130	117	112	118	59
S3_H_T3066	45	37	22	17	14	6	4	5	9	6
S3_H_T3067	57	59	46	32	36	28	12	14	11	12
S3_H_T3068	45	50	47	48	43	25	14	10	12	4
S3_H_T3069	17	10	7	6	6	5	7	8	9	6
S3_H_T307	1	0	1	0	1	1	0	0	0	0
S3_H_T3070	12	9	6	2	7	5	4	2	7	1
S3_H_T3071	29	35	32	27	21	10	5	3	10	4
S3_H_T3072	34	22	15	20	23	11	19	17	15	4
S3_H_T3073	16	11	3	5	2	4	3	3	1	4
S3_H_T3074	251	181	179	158	179	134	142	104	84	23
S3_H_T3075	2	3	3	4	6	2	2	6	9	1
S3_H_T3076	12	17	6	8	12	10	4	3	3	1
S3_H_T3077	78	90	48	36	47	17	18	13	6	5
S3_H_T3078	40	24	29	27	39	10	14	47	66	16
S3_H_T3079	44	29	27	30	21	7	7	13	11	3
S3_H_T308	13	15	7	8	10	2	0	3	0	0
S3_H_T3080	58	35	34	27	27	11	17	12	9	4
S3_H_T3081	9	5	6	1	5	3	5	1	2	0
S3_H_T3082	31	29	23	29	20	16	12	11	16	9
S3_H_T3083	77	60	31	29	18	9	7	10	10	6
S3_H_T3084	4	6	5	3	9	5	4	8	3	3
S3_H_T3085	11	9	9	4	14	11	6	5	14	4
S3_H_T3086	55	56	52	50	77	32	36	75	78	26
S3_H_T3087	31	19	19	18	15	8	9	21	3	2
S3_H_T3088	10	8	6	8	5	1	1	3	0	0
